Defect_ID,Severity_Level,Predicted_Resolution_Time_Hours,Overdue_Days,Asset_Age_Years,Historical_Failure_Count,Joint_Block_Feasibility_Score,Confidence_Score,Task_Urgency_Tier,Priority_Score,Severity_Level_Enc,Task_Urgency_Tier_Enc,Dept_SMMS,Dept_TDMS,Dept_TMS
DEF03083,Low,3.0,178,18.8,4,0.05,0.73,Immediate,49.4,1,4,0,0,1
DEF03084,Medium,4.0,241,26.8,3,0.12,0.76,Immediate,49.9,2,4,0,0,1
DEF03085,High,12.3,347,2.8,2,0.99,0.86,Immediate,61.4,3,4,0,0,1
DEF03086,High,7.7,356,39.5,2,0.32,0.9,Immediate,70.2,3,4,0,0,1
DEF03087,Low,5.3,112,18.0,4,0.39,0.73,Immediate,46.3,1,4,0,0,1
DEF03088,Low,4.3,0,9.7,0,0.33,0.77,Programmed,11.9,1,1,0,0,1
DEF03089,Medium,6.8,334,2.7,0,0.1,0.89,Immediate,45.3,2,4,0,0,1
DEF03090,Medium,2.8,333,13.2,3,0.17,0.88,Immediate,49.5,2,4,0,0,1
DEF03091,High,15.4,281,25.6,3,0.23,0.76,Immediate,65.0,3,4,0,0,1
DEF03092,Medium,2.4,378,41.9,1,0.39,0.96,Immediate,56.0,2,4,0,0,1
DEF03093,Critical,8.3,105,14.9,1,0.08,0.83,Immediate,71.6,4,4,0,0,1
DEF03094,High,6.7,236,34.4,2,0.82,0.7,Immediate,65.6,3,4,0,0,1
DEF03095,Medium,5.7,299,42.4,2,0.34,0.9,Immediate,59.9,2,4,0,0,1
DEF03096,Low,9.0,224,38.4,5,0.8,0.91,Immediate,50.8,1,4,0,0,1
DEF03097,Low,10.4,88,6.0,0,0.26,0.86,Immediate,34.7,1,4,0,0,1
DEF03098,Critical,9.2,181,44.7,9,0.86,0.93,Immediate,87.8,4,4,0,0,1
DEF03099,Low,5.3,91,6.4,1,0.03,0.98,Immediate,39.6,1,4,0,0,1
DEF03100,High,7.2,311,19.2,4,0.73,0.77,Immediate,57.9,3,4,0,0,1
DEF03101,High,14.2,380,10.9,4,0.53,0.74,Immediate,67.8,3,4,0,0,1
DEF03102,Medium,13.0,284,43.2,9,1.0,0.73,Immediate,66.2,2,4,0,0,1
DEF03103,High,4.9,376,5.7,0,0.2,0.92,Immediate,58.8,3,4,0,0,1
DEF03104,Low,4.0,236,37.0,5,0.99,0.9,Immediate,49.0,1,4,0,0,1
DEF03105,Medium,2.9,154,8.8,1,0.33,0.93,Immediate,50.9,2,4,0,0,1
DEF03106,High,6.0,113,4.6,1,0.51,0.74,Immediate,51.4,3,4,0,0,1
DEF03107,Medium,3.9,14,19.0,6,0.58,0.91,This Week,32.4,2,3,0,0,1
DEF03108,Critical,18.3,70,24.4,2,0.3,0.87,Immediate,80.1,4,4,0,0,1
DEF03109,High,5.1,382,16.6,5,0.13,0.75,Immediate,64.2,3,4,0,0,1
DEF03110,Low,3.4,0,37.4,3,0.75,0.72,Programmed,26.1,1,1,0,0,1
DEF03111,Medium,8.5,151,42.3,4,0.65,0.88,Immediate,57.2,2,4,0,0,1
DEF03112,High,3.2,365,18.4,2,0.87,0.73,Immediate,62.3,3,4,0,0,1
DEF03113,Low,9.5,155,20.5,2,0.11,0.92,Immediate,39.6,1,4,0,0,1
DEF03114,Low,9.8,219,12.3,2,0.54,0.85,Immediate,42.0,1,4,0,0,1
DEF03115,Medium,5.7,111,36.8,2,0.09,0.98,Immediate,59.0,2,4,0,0,1
DEF03116,Low,5.0,0,20.2,1,0.71,0.87,Programmed,21.5,1,1,0,0,1
DEF03117,Low,4.9,98,30.9,2,0.32,0.94,Immediate,44.9,1,4,0,0,1
DEF03118,High,4.5,106,44.9,4,0.29,0.85,Immediate,74.6,3,4,0,0,1
DEF03119,Low,3.4,0,43.7,4,0.37,0.96,Programmed,25.3,1,1,0,0,1
DEF03120,Medium,5.2,79,15.8,0,0.18,0.89,Immediate,51.0,2,4,0,0,1
DEF03121,High,3.6,179,1.4,0,0.25,0.99,Immediate,59.0,3,4,0,0,1
DEF03122,High,11.0,212,31.2,4,0.07,0.8,Immediate,69.9,3,4,0,0,1
DEF03123,Medium,13.2,0,24.3,2,0.03,0.85,This Month,30.0,2,2,0,0,1
DEF03124,Medium,6.3,8,28.6,1,0.79,0.72,This Month,36.2,2,2,0,0,1
DEF03125,High,9.2,353,9.7,1,0.54,0.84,Immediate,56.1,3,4,0,0,1
DEF03126,High,7.8,14,21.4,4,0.09,0.84,This Week,50.4,3,3,0,0,1
DEF03127,Low,3.9,236,5.4,0,0.86,0.84,Immediate,36.2,1,4,0,0,1
DEF03128,Critical,12.6,283,17.6,1,0.08,0.96,Immediate,76.3,4,4,0,0,1
DEF03129,High,7.7,280,42.5,4,0.28,0.75,Immediate,75.1,3,4,0,0,1
DEF03130,High,4.1,289,30.3,1,0.35,0.86,Immediate,66.5,3,4,0,0,1
DEF03131,Medium,9.7,269,35.9,3,0.29,0.93,Immediate,62.4,2,4,0,0,1
DEF03132,Medium,9.7,29,35.5,4,0.38,0.93,This Week,36.4,2,3,0,0,1
DEF03133,Low,6.5,305,35.8,4,0.25,0.79,Immediate,48.4,1,4,0,0,1
DEF03134,High,15.0,255,40.6,4,0.28,0.77,Immediate,77.3,3,4,0,0,1
DEF03135,Low,4.5,206,38.7,2,0.26,0.72,Immediate,47.3,1,4,0,0,1
DEF03136,Medium,5.8,309,11.8,1,0.08,0.8,Immediate,43.3,2,4,0,0,1
DEF03137,Medium,4.7,36,34.8,5,0.2,0.86,Immediate,53.7,2,4,0,0,1
DEF03138,Low,1.3,0,28.2,5,0.07,0.75,Programmed,26.3,1,1,0,0,1
DEF03139,Low,5.8,53,1.1,0,0.03,0.82,Immediate,34.3,1,4,0,0,1
DEF03140,High,3.9,131,19.3,0,0.23,0.88,Immediate,54.0,3,4,0,0,1
DEF03141,Medium,6.8,313,30.1,4,0.36,0.9,Immediate,47.8,2,4,0,0,1
DEF03142,Critical,17.7,390,18.7,3,0.58,0.71,Immediate,72.2,4,4,0,0,1
DEF03143,Low,4.4,232,27.8,2,0.39,0.92,Immediate,45.8,1,4,0,0,1
DEF03144,Critical,6.1,125,26.4,0,0.94,0.9,Immediate,81.7,4,4,0,0,1
DEF03145,High,7.6,235,26.5,1,0.13,0.88,Immediate,69.8,3,4,0,0,1
DEF03146,High,13.1,124,27.2,3,0.54,0.76,Immediate,64.4,3,4,0,0,1
DEF03147,High,7.6,281,2.2,2,0.91,0.91,Immediate,63.3,3,4,0,0,1
DEF03148,High,7.0,48,30.0,2,0.67,0.95,Immediate,58.9,3,4,0,0,1
DEF03149,Medium,4.4,227,3.8,2,0.77,0.73,Immediate,43.2,2,4,0,0,1
DEF03150,Medium,1.0,17,32.2,5,0.81,0.78,This Week,41.0,2,3,0,0,1
DEF03151,High,2.5,220,4.1,1,0.05,0.74,Immediate,56.6,3,4,0,0,1
DEF03152,High,11.7,366,31.0,3,0.03,0.79,Immediate,68.7,3,4,0,0,1
DEF03153,Critical,17.4,211,15.2,1,0.24,0.75,Immediate,84.7,4,4,0,0,1
DEF03154,Medium,3.0,321,2.8,0,0.93,0.99,Immediate,47.0,2,4,0,0,1
DEF03155,High,6.3,278,20.8,2,0.32,0.79,Immediate,53.0,3,4,0,0,1
DEF03156,Low,5.3,150,30.8,3,0.12,0.91,Immediate,46.9,1,4,0,0,1
DEF03157,Low,6.9,286,37.2,6,0.34,0.78,Immediate,41.9,1,4,0,0,1
DEF03158,Medium,5.0,327,8.7,1,0.68,0.94,Immediate,47.0,2,4,0,0,1
DEF03159,Critical,6.9,35,33.4,2,1.0,0.84,Immediate,66.6,4,4,0,0,1
DEF03160,High,7.2,19,24.4,2,0.24,0.87,This Week,54.0,3,3,0,0,1
DEF03161,Critical,6.0,357,38.4,1,0.82,0.72,Immediate,83.2,4,4,0,0,1
DEF03162,Medium,8.0,160,18.4,5,0.62,0.7,Immediate,59.8,2,4,0,0,1
DEF03163,Low,5.0,0,21.3,0,0.14,0.85,Programmed,14.5,1,1,0,0,1
DEF03164,High,5.5,0,1.1,0,0.11,0.82,This Week,30.2,3,3,0,0,1
DEF03165,Low,4.5,82,41.2,3,0.14,0.94,Immediate,50.0,1,4,0,0,1
DEF03166,Low,4.6,0,14.1,0,0.8,0.71,Programmed,17.8,1,1,0,0,1
DEF03167,Critical,5.0,318,2.4,0,0.84,0.75,Immediate,71.5,4,4,0,0,1
DEF03168,Medium,4.7,160,32.3,6,0.2,0.87,Immediate,59.8,2,4,0,0,1
DEF03169,Medium,3.2,264,26.3,2,0.33,0.97,Immediate,51.1,2,4,0,0,1
DEF03170,Low,4.3,59,16.6,3,0.77,0.76,Immediate,42.5,1,4,0,0,1
DEF03171,Medium,4.1,128,34.6,3,0.86,0.76,Immediate,59.1,2,4,0,0,1
DEF03172,High,7.9,297,36.4,2,0.99,0.84,Immediate,65.9,3,4,0,0,1
DEF03173,Medium,3.0,318,30.2,4,0.86,0.96,Immediate,56.5,2,4,0,0,1
DEF03174,Medium,4.5,55,42.9,3,0.04,0.99,Immediate,57.7,2,4,0,0,1
DEF03175,Low,8.6,27,24.0,4,0.76,0.95,This Week,33.6,1,3,0,0,1
DEF03176,High,10.9,156,19.3,3,0.78,0.9,Immediate,65.4,3,4,0,0,1
DEF03177,Medium,11.5,355,14.7,3,0.35,0.73,Immediate,43.8,2,4,0,0,1
DEF03178,Low,2.4,126,27.7,1,0.96,0.93,Immediate,47.6,1,4,0,0,1
DEF03179,High,4.2,174,4.0,0,0.91,0.87,Immediate,57.1,3,4,0,0,1
DEF03180,High,3.8,340,19.9,3,0.06,0.78,Immediate,62.2,3,4,0,0,1
DEF03181,Medium,11.0,237,10.0,1,0.93,0.79,Immediate,54.8,2,4,0,0,1
DEF03182,High,14.2,238,19.3,0,0.1,0.86,Immediate,60.4,3,4,0,0,1
DEF03183,Low,4.2,177,33.3,2,0.11,0.94,Immediate,41.4,1,4,0,0,1
DEF03184,Medium,7.9,355,43.3,4,0.38,0.89,Immediate,56.4,2,4,0,0,1
DEF03185,Low,12.2,0,29.9,1,0.63,0.71,Programmed,21.5,1,1,0,0,1
DEF03186,Medium,4.8,315,25.3,3,0.24,0.88,Immediate,49.5,2,4,0,0,1
DEF03187,Low,5.4,43,26.4,4,0.12,0.98,Immediate,41.1,1,4,0,0,1
DEF03188,Low,3.6,69,20.4,0,0.95,0.97,Immediate,42.3,1,4,0,0,1
DEF03189,Medium,2.6,12,43.0,10,0.14,0.87,This Week,43.4,2,3,0,0,1
DEF03190,High,3.0,18,16.3,2,0.13,0.98,This Week,37.9,3,3,0,0,1
DEF03191,Medium,7.1,79,20.9,2,0.06,0.88,Immediate,50.4,2,4,0,0,1
DEF03192,Medium,11.5,0,23.8,2,0.02,0.95,This Month,24.5,2,2,0,0,1
DEF03193,Medium,11.2,88,14.3,1,0.99,0.99,Immediate,44.5,2,4,0,0,1
DEF03194,Low,4.3,199,14.1,1,0.95,0.74,Immediate,31.6,1,4,0,0,1
DEF03195,Low,3.9,69,31.0,4,0.6,0.85,Immediate,38.5,1,4,0,0,1
DEF03196,Medium,3.2,237,30.2,7,0.29,0.95,Immediate,55.0,2,4,0,0,1
DEF03197,High,7.7,66,26.4,3,0.01,0.96,Immediate,68.0,3,4,0,0,1
DEF03198,Medium,2.5,24,25.2,2,0.88,0.86,This Week,43.0,2,3,0,0,1
DEF03199,Low,1.7,234,40.2,4,0.75,0.85,Immediate,53.7,1,4,0,0,1
DEF03200,Critical,11.5,263,33.3,2,0.91,0.91,Immediate,82.2,4,4,0,0,1
DEF03201,Medium,4.8,0,44.1,2,0.85,0.77,This Month,31.5,2,2,0,0,1
DEF03202,Medium,3.2,52,19.8,3,0.02,0.8,Immediate,52.1,2,4,0,0,1
DEF03203,Medium,11.1,0,3.2,0,0.71,0.77,This Month,27.5,2,2,0,0,1
DEF03204,High,2.2,247,37.1,3,0.9,0.78,Immediate,70.0,3,4,0,0,1
DEF03205,Low,7.8,226,27.2,8,0.24,0.72,Immediate,46.6,1,4,0,0,1
DEF03206,High,6.6,106,25.3,4,0.05,0.92,Immediate,56.8,3,4,0,0,1
DEF03207,Medium,5.1,0,21.0,4,0.57,0.85,This Month,31.9,2,2,0,0,1
DEF03208,Medium,5.7,111,26.9,1,0.04,0.83,Immediate,49.0,2,4,0,0,1
DEF03209,Medium,8.7,124,37.9,3,0.95,0.98,Immediate,60.8,2,4,0,0,1
DEF03210,High,6.4,346,27.4,3,0.55,0.97,Immediate,58.4,3,4,0,0,1
DEF03211,High,5.6,0,4.0,1,0.99,0.89,This Week,38.2,3,3,0,0,1
DEF03212,Medium,11.7,272,36.9,3,0.36,0.77,Immediate,55.5,2,4,0,0,1
DEF03213,Medium,2.4,58,38.8,6,0.09,0.9,Immediate,58.9,2,4,0,0,1
DEF03214,Medium,1.7,224,10.6,0,0.81,0.93,Immediate,47.6,2,4,0,0,1
DEF03215,High,8.9,167,32.0,2,0.72,0.72,Immediate,72.6,3,4,0,0,1
DEF03216,Low,1.7,0,17.1,2,0.33,0.93,Programmed,18.2,1,1,0,0,1
DEF03217,Low,7.0,0,40.8,0,0.16,0.82,Programmed,18.6,1,1,0,0,1
DEF03218,Medium,8.0,189,24.8,1,0.12,0.91,Immediate,53.2,2,4,0,0,1
DEF03219,Medium,5.1,297,43.3,5,0.04,0.72,Immediate,51.5,2,4,0,0,1
DEF03220,Low,3.0,126,14.5,2,0.89,0.78,Immediate,45.5,1,4,0,0,1
DEF03221,Low,3.8,0,31.6,3,0.29,0.83,Programmed,28.0,1,1,0,0,1
DEF03222,Medium,2.2,284,12.5,1,0.25,0.7,Immediate,39.4,2,4,0,0,1
DEF03223,High,16.0,328,29.4,3,0.02,0.86,Immediate,72.9,3,4,0,0,1
DEF03224,High,4.4,125,3.3,0,0.08,0.91,Immediate,66.0,3,4,0,0,1
DEF03225,Medium,8.0,280,31.3,3,0.23,0.89,Immediate,56.9,2,4,0,0,1
DEF03226,Medium,9.0,170,4.1,0,0.08,0.72,Immediate,48.0,2,4,0,0,1
DEF03227,Low,5.2,297,1.6,0,0.66,0.8,Immediate,32.7,1,4,0,0,1
DEF03228,Critical,8.7,355,27.2,3,0.84,0.94,Immediate,80.9,4,4,0,0,1
DEF03229,High,5.2,293,10.8,1,0.87,0.71,Immediate,65.0,3,4,0,0,1
DEF03230,Critical,10.5,189,13.5,2,0.68,0.8,Immediate,74.9,4,4,0,0,1
DEF03231,Medium,6.0,105,24.1,1,0.29,0.9,Immediate,52.1,2,4,0,0,1
DEF03232,Low,10.0,243,29.4,6,0.6,0.92,Immediate,51.4,1,4,0,0,1
DEF03233,Medium,13.3,108,29.1,4,0.13,0.98,Immediate,53.2,2,4,0,0,1
DEF03234,Critical,6.6,201,43.5,5,0.29,0.84,Immediate,85.7,4,4,0,0,1
DEF03235,Critical,10.0,20,43.1,5,0.17,0.87,Immediate,60.7,4,4,0,0,1
DEF03236,High,8.8,145,2.7,1,0.21,0.71,Immediate,60.0,3,4,0,0,1
DEF03237,High,4.3,230,2.4,0,0.29,0.71,Immediate,59.1,3,4,0,0,1
DEF03238,Medium,6.6,94,16.8,3,0.35,0.73,Immediate,47.0,2,4,0,0,1
DEF03239,Critical,17.4,294,12.4,1,0.63,0.88,Immediate,69.8,4,4,0,0,1
DEF03240,Low,6.7,140,21.6,1,0.82,0.89,Immediate,45.8,1,4,0,0,1
DEF03241,Critical,5.2,176,31.9,4,0.8,0.98,Immediate,79.7,4,4,0,0,1
DEF03242,Low,4.9,40,43.4,4,0.55,0.7,Immediate,50.1,1,4,0,0,1
DEF03243,Critical,3.9,243,7.2,1,0.33,0.78,Immediate,76.2,4,4,0,0,1
DEF03244,High,14.4,168,31.1,4,0.06,0.86,Immediate,64.7,3,4,0,0,1
DEF03245,Low,8.1,152,3.3,1,0.3,0.73,Immediate,33.3,1,4,0,0,1
DEF03246,Critical,6.3,257,30.7,1,0.11,0.72,Immediate,76.9,4,4,0,0,1
DEF03247,Critical,6.6,0,35.4,2,0.14,0.93,Immediate,57.7,4,4,0,0,1
DEF03248,Critical,6.0,316,40.3,5,0.34,0.82,Immediate,86.7,4,4,0,0,1
DEF03249,High,4.8,28,28.7,3,0.09,0.77,This Week,48.7,3,3,0,0,1
DEF03250,Medium,2.6,171,28.3,3,0.88,0.79,Immediate,57.6,2,4,0,0,1
DEF03251,High,3.4,22,6.7,1,0.3,0.71,This Week,48.5,3,3,0,0,1
DEF03252,Low,4.5,0,19.7,4,0.82,0.98,Programmed,17.6,1,1,0,0,1
DEF03253,Medium,7.5,299,38.8,6,0.67,0.74,Immediate,61.0,2,4,0,0,1
DEF03254,Critical,4.1,103,1.0,1,0.34,0.8,Immediate,67.7,4,4,0,0,1
DEF03255,Low,2.8,33,15.0,3,0.33,0.71,Immediate,28.4,1,4,0,0,1
DEF03256,High,7.2,29,17.9,1,0.15,0.89,This Week,43.2,3,3,0,0,1
DEF03257,Low,5.4,149,42.7,4,0.95,0.7,Immediate,51.9,1,4,0,0,1
DEF03258,Medium,7.4,106,43.8,3,0.26,0.92,Immediate,56.2,2,4,0,0,1
DEF03259,Critical,17.9,351,36.5,4,0.32,0.98,Immediate,83.2,4,4,0,0,1
DEF03260,Critical,15.9,177,13.3,1,0.86,0.75,Immediate,74.3,4,4,0,0,1
DEF03261,Low,2.0,0,12.0,1,0.65,0.71,Programmed,5.0,1,1,0,0,1
DEF03262,High,15.0,257,20.8,4,0.19,0.96,Immediate,73.7,3,4,0,0,1
DEF03263,High,15.8,112,19.7,2,0.65,0.85,Immediate,66.3,3,4,0,0,1
DEF03264,Low,5.0,7,37.4,6,0.32,0.89,Programmed,31.9,1,1,0,0,1
DEF03265,Low,1.0,245,40.2,3,0.08,0.97,Immediate,44.2,1,4,0,0,1
DEF03266,High,4.6,375,22.5,0,0.22,0.71,Immediate,69.0,3,4,0,0,1
DEF03267,Low,10.5,0,32.2,4,0.52,0.7,Programmed,21.9,1,1,0,0,1
DEF03268,Medium,4.0,86,26.9,1,0.91,0.82,Immediate,56.5,2,4,0,0,1
DEF03269,High,3.5,283,29.7,4,0.94,0.94,Immediate,71.8,3,4,0,0,1
DEF03270,High,4.5,115,27.4,5,0.59,0.9,Immediate,71.4,3,4,0,0,1
DEF03271,High,10.1,199,9.3,2,0.07,0.91,Immediate,61.5,3,4,0,0,1
DEF03272,Low,4.3,61,37.6,3,0.62,0.89,Immediate,52.9,1,4,0,0,1
DEF03273,Critical,7.6,231,13.6,1,0.29,0.7,Immediate,67.5,4,4,0,0,1
DEF03274,Critical,8.3,52,3.8,0,0.15,0.86,Immediate,73.0,4,4,0,0,1
DEF03275,High,5.9,204,10.4,2,0.68,0.98,Immediate,58.3,3,4,0,0,1
DEF03276,Critical,4.2,265,31.6,6,0.73,0.78,Immediate,86.0,4,4,0,0,1
DEF03277,Low,6.9,1,17.2,3,0.17,0.84,Programmed,12.8,1,1,0,0,1
DEF03278,Critical,7.4,351,16.2,3,0.22,0.94,Immediate,75.9,4,4,0,0,1
DEF03279,Medium,2.6,58,21.8,3,0.96,0.92,Immediate,52.6,2,4,0,0,1
DEF03280,High,7.3,18,12.7,6,0.15,0.92,This Week,51.2,3,3,0,0,1
DEF03281,Medium,3.0,0,9.0,1,0.23,0.7,This Month,15.5,2,2,0,0,1
DEF03282,High,3.1,109,24.2,3,0.28,0.85,Immediate,67.2,3,4,0,0,1
DEF03283,Critical,7.2,30,44.0,6,0.05,0.79,Immediate,75.1,4,4,0,0,1
DEF03284,Medium,2.9,252,44.1,7,0.53,0.84,Immediate,62.3,2,4,0,0,1
DEF03285,Medium,12.6,258,26.8,1,0.59,0.87,Immediate,58.2,2,4,0,0,1
DEF03286,Low,3.3,104,35.2,4,0.23,0.75,Immediate,43.9,1,4,0,0,1
DEF03287,Low,9.7,0,28.6,7,0.63,0.81,Programmed,26.5,1,1,0,0,1
DEF03288,Medium,10.8,113,6.6,2,0.39,0.93,Immediate,44.6,2,4,0,0,1
DEF03289,Medium,3.5,109,21.2,2,0.05,0.71,Immediate,52.6,2,4,0,0,1
DEF03290,Medium,11.7,0,18.6,7,0.07,0.96,This Month,26.0,2,2,0,0,1
DEF03291,Medium,5.0,0,19.3,2,0.03,0.71,This Month,28.5,2,2,0,0,1
DEF03292,Medium,11.3,364,25.1,4,0.07,0.88,Immediate,54.4,2,4,0,0,1
DEF03293,High,6.0,124,1.7,0,0.63,0.8,Immediate,53.2,3,4,0,0,1
DEF03294,Critical,7.7,145,25.9,6,0.51,0.8,Immediate,90.5,4,4,0,0,1
DEF03295,Medium,6.8,199,16.8,1,0.99,0.97,Immediate,45.7,2,4,0,0,1
DEF03296,Medium,8.3,263,22.9,2,0.64,0.96,Immediate,48.4,2,4,0,0,1
DEF03297,Critical,16.6,222,32.2,4,0.18,0.87,Immediate,85.9,4,4,0,0,1
DEF03298,High,4.1,153,24.6,4,0.94,0.81,Immediate,68.9,3,4,0,0,1
DEF03299,Medium,2.5,261,25.6,3,0.29,0.79,Immediate,56.2,2,4,0,0,1
DEF03300,High,7.6,224,26.1,1,0.31,0.82,Immediate,67.5,3,4,0,0,1
DEF03301,Low,2.4,13,9.4,1,0.09,0.82,This Week,11.2,1,3,0,0,1
DEF03302,High,7.1,13,8.5,0,0.06,0.82,This Week,47.6,3,3,0,0,1
DEF03303,High,3.5,342,40.3,6,0.91,0.74,Immediate,75.3,3,4,0,0,1
DEF03304,Low,11.7,0,21.7,3,0.53,0.82,Programmed,20.4,1,1,0,0,1
DEF03305,Medium,5.1,0,19.1,2,0.23,0.85,This Month,22.5,2,2,0,0,1
DEF03306,Low,3.9,35,23.3,0,0.31,0.93,Immediate,33.5,1,4,0,0,1
DEF03307,Low,5.4,224,36.8,3,0.83,0.98,Immediate,45.9,1,4,0,0,1
DEF03308,Low,3.0,119,25.1,1,0.35,0.86,Immediate,45.8,1,4,0,0,1
DEF03309,Low,4.7,176,10.3,0,0.24,0.77,Immediate,40.1,1,4,0,0,1
DEF03310,Medium,1.8,209,13.6,0,0.06,0.95,Immediate,47.0,2,4,0,0,1
DEF03311,Medium,4.7,152,45.0,9,0.76,0.72,Immediate,59.1,2,4,0,0,1
DEF03312,Low,4.5,115,17.0,1,0.22,0.79,Immediate,42.4,1,4,0,0,1
DEF03313,Medium,3.0,87,20.9,2,0.16,0.89,Immediate,48.0,2,4,0,0,1
DEF03314,Critical,16.3,324,25.0,3,0.37,0.77,Immediate,76.7,4,4,0,0,1
DEF03315,High,12.8,155,17.7,0,0.04,0.87,Immediate,66.1,3,4,0,0,1
DEF03316,Critical,7.4,189,31.1,3,0.86,0.88,Immediate,77.8,4,4,0,0,1
DEF03317,Low,3.8,167,11.0,1,0.98,0.71,Immediate,42.4,1,4,0,0,1
DEF03318,Medium,4.0,49,20.3,0,0.57,0.95,Immediate,48.2,2,4,0,0,1
DEF03319,Medium,12.6,160,12.4,0,0.0,0.98,Immediate,48.4,2,4,0,0,1
DEF03320,Critical,7.9,183,44.7,2,0.68,0.76,Immediate,72.6,4,4,0,0,1
DEF03321,High,7.4,182,27.1,2,0.85,0.77,Immediate,65.8,3,4,0,0,1
DEF03322,High,9.6,80,6.2,0,0.15,0.91,Immediate,59.2,3,4,0,0,1
DEF03323,Critical,8.6,370,24.5,0,0.21,0.91,Immediate,80.7,4,4,0,0,1
DEF03324,Medium,4.2,78,10.2,3,0.79,0.89,Immediate,50.3,2,4,0,0,1
DEF03325,High,7.2,225,8.4,1,0.03,0.78,Immediate,59.0,3,4,0,0,1
DEF03326,Low,3.7,0,42.8,4,0.28,0.75,Programmed,22.6,1,1,0,0,1
DEF03327,Medium,3.9,264,24.2,2,0.94,0.96,Immediate,52.6,2,4,0,0,1
DEF03328,High,13.9,0,36.8,4,0.67,0.95,This Week,45.5,3,3,0,0,1
DEF03329,High,5.4,228,13.1,0,0.21,0.83,Immediate,63.9,3,4,0,0,1
DEF03330,Medium,4.3,340,14.8,1,0.26,0.74,Immediate,48.9,2,4,0,0,1
DEF03331,Low,4.4,75,34.8,4,0.32,0.83,Immediate,42.5,1,4,0,0,1
DEF03332,High,8.3,170,27.0,5,0.89,0.95,Immediate,70.2,3,4,0,0,1
DEF03333,Medium,5.1,150,43.1,8,0.27,0.81,Immediate,57.4,2,4,0,0,1
DEF03334,Medium,7.5,68,30.4,5,0.35,0.86,Immediate,55.9,2,4,0,0,1
DEF03335,High,3.1,88,24.5,2,0.37,0.77,Immediate,64.2,3,4,0,0,1
DEF03336,Low,10.5,158,12.0,1,0.3,0.7,Immediate,41.1,1,4,0,0,1
DEF03337,Medium,6.0,198,15.9,3,0.03,0.71,Immediate,46.4,2,4,0,0,1
DEF03338,High,6.5,74,27.5,3,0.14,0.86,Immediate,66.1,3,4,0,0,1
DEF03339,Medium,2.7,11,13.9,1,0.67,0.75,This Week,24.3,2,3,0,0,1
DEF03340,Low,4.4,129,43.2,6,0.32,0.99,Immediate,57.8,1,4,0,0,1
DEF03341,Critical,7.9,103,12.8,2,0.02,0.77,Immediate,67.5,4,4,0,0,1
DEF03342,Critical,17.0,74,38.4,4,0.28,0.73,Immediate,72.2,4,4,0,0,1
DEF03343,High,6.6,207,44.0,1,0.12,0.94,Immediate,61.7,3,4,0,0,1
DEF03344,High,3.8,67,3.8,0,0.21,0.88,Immediate,57.5,3,4,0,0,1
DEF03345,Medium,6.0,351,11.2,0,0.32,0.78,Immediate,44.6,2,4,0,0,1
DEF03346,Medium,3.7,291,25.3,4,0.21,0.98,Immediate,58.4,2,4,0,0,1
DEF03347,Medium,7.0,91,2.3,0,0.21,0.75,Immediate,46.6,2,4,0,0,1
DEF03348,Low,5.1,325,39.8,4,0.83,0.75,Immediate,48.6,1,4,0,0,1
DEF03349,Medium,10.8,293,33.0,2,0.06,0.78,Immediate,57.6,2,4,0,0,1
DEF03350,Low,9.4,184,15.8,0,0.59,0.98,Immediate,37.3,1,4,0,0,1
DEF03351,Medium,3.7,290,25.6,2,0.79,0.91,Immediate,56.0,2,4,0,0,1
DEF03352,Low,7.1,84,41.9,4,0.3,0.73,Immediate,55.6,1,4,0,0,1
DEF03353,Low,3.8,287,3.4,0,0.39,0.94,Immediate,32.5,1,4,0,0,1
DEF03354,Low,4.9,72,18.7,1,0.36,0.88,Immediate,52.0,1,4,0,0,1
DEF03355,Medium,4.4,234,31.0,3,0.14,0.8,Immediate,59.5,2,4,0,0,1
DEF03356,High,14.1,216,18.7,1,0.99,0.97,Immediate,61.9,3,4,0,0,1
DEF03357,Medium,5.2,214,36.8,3,0.09,0.94,Immediate,47.6,2,4,0,0,1
DEF03358,Medium,2.4,264,6.4,1,0.78,0.95,Immediate,53.1,2,4,0,0,1
DEF03359,Critical,5.1,140,2.5,1,0.89,0.97,Immediate,64.8,4,4,0,0,1
DEF03360,High,3.2,225,26.2,2,0.17,0.91,Immediate,64.7,3,4,0,0,1
DEF03361,Critical,6.4,271,32.0,0,0.76,0.84,Immediate,76.9,4,4,0,0,1
DEF03362,Critical,16.3,118,36.8,2,0.77,0.85,Immediate,75.9,4,4,0,0,1
DEF03363,Medium,9.0,218,15.0,2,0.58,0.91,Immediate,51.4,2,4,0,0,1
DEF03364,High,6.5,270,23.1,2,0.18,0.81,Immediate,66.8,3,4,0,0,1
DEF03365,Low,2.6,173,23.3,2,0.32,0.93,Immediate,38.2,1,4,0,0,1
DEF03366,High,9.5,18,35.5,4,0.7,0.75,This Week,53.3,3,3,0,0,1
DEF03367,High,6.8,350,12.3,1,0.3,0.72,Immediate,59.7,3,4,0,0,1
DEF03368,Medium,5.0,163,20.8,2,0.98,0.84,Immediate,50.2,2,4,0,0,1
DEF03369,Low,1.9,78,18.2,5,0.51,0.91,Immediate,51.8,1,4,0,0,1
