Defect_ID,Section_ID,Station1,Station2,Chainage_KM,Zone,Division,Corridor_ID,Asset_ID,Asset_Type,Defect_Type,Severity_Level,Detection_Method,Latitude,Longitude,Reported_Date,Date_to_Start_work,Date_to_End_work,Work_Due_Date,Work_Overall_Duration,Work_Duration_Per_Day,Overdue_Days,Asset_Age_Years,Last_Maintenance_Date,Maintenance_Frequency_Days,Historical_Failure_Count,Voltage_V,Current_A,Power_Load_MW,Wind_Speed_kmh,Weather_Condition,Component_Health,Traffic_Trains_Per_Day,Goods_Trains_Forecast,Route_Criticality,Overlapping_Engineering_Request,Overlapping_SNT_Request,Joint_Block_Feasibility_Score,Task_Urgency_Tier,Planning_Horizon,Recommended_Block_Duration_Min,Joint_Block_Recommendation,Failure_Probability_72h,Remaining_Useful_Life_Hours,Priority_Score,Priority_Class,Predicted_Resolution_Time_Hours,Risk_If_Delayed,Confidence_Score
TDMS01625,OWIRY-EFVNJ,OWIRY,EFVNJ,66.44,Western Railway,Ratlam,CORR_007,TRD_SAGGING_F1625,OHE_CONTACT_LINE,Sagging,High,Sensor_Alert,22.909242,75.963581,31-10-2025,05-09-2026,05-09-2026,07-09-2026,3.61,3.83,40,10.7,09-08-2026,365,0,1884.2,222.7,54.1,13.4,Snowy,Overheated,44,23,HIGH,False,True,50.0,This_Week,Weekly,230,No,0.335,587.8,65.9,B,3.61,79.0,0.635
TDMS01626,LZ-KCAQX,LZ,KCAQX,48.65,South Eastern Railway,Chakradharpur,CORR_010,TRD_LINE_BREAKAGE_F1626,OHE_CONTACT_LINE,Line Breakage,Critical,Manual_Inspection,20.943582,84.37615,12-08-2025,09-09-2026,09-09-2026,10-09-2026,4.31,4.98,20,20.3,12-08-2026,180,1,2157.5,240.1,52.1,24.4,Rainy,Faulty,80,10,MEDIUM,True,True,85.8,Immediate,Weekly,299,Yes,0.796,156.1,77.3,A,4.31,92.5,0.667
TDMS01627,CTFDC-SES,CTFDC,SES,29.0,Western Railway,Ahmedabad,CORR_005,TRD_CIRCUIT_BREAKER_TRIP_F1627,TRACTION_POWER_EQUIPMENT,Circuit Breaker Trip,Medium,Sensor_Alert,26.783017,72.613459,04-04-2026,04-09-2026,04-09-2026,07-09-2026,3.11,3.45,60,15.8,23-12-2025,90,0,2007.0,182.2,47.9,12.6,Windstorm,Normal,68,7,MEDIUM,True,True,62.4,This_Month,Monthly,207,Yes,0.231,650.5,49.2,C,3.11,63.7,0.778
TDMS01628,MM-PQK,MM,PQK,45.6,South Eastern Railway,Kharagpur,CORR_008,TRD_LINE_BREAKAGE_F1628,OHE_CONTACT_LINE,Line Breakage,Critical,Visual_Patrol,19.580324,86.351548,01-09-2026,04-09-2026,04-09-2026,05-09-2026,5.42,5.47,0,18.1,18-03-2026,180,5,2221.5,242.0,48.0,23.7,Windstorm,Faulty,30,12,HIGH,True,False,62.5,Immediate,Weekly,328,Yes,0.703,215.9,72.7,B,5.42,82.8,0.843
TDMS01629,AH-DCT,AH,DCT,95.62,Northern Railway,Ferozpur,CORR_012,TRD_CIRCUIT_BREAKER_TRIP_F1629,TRACTION_POWER_EQUIPMENT,Circuit Breaker Trip,High,Manual_Inspection,27.691675,71.019227,07-05-2026,07-09-2026,08-09-2026,10-09-2026,4.7,4.22,40,27.2,19-07-2026,180,4,2007.0,246.4,54.1,15.2,Thunderstorm,Overheated,52,9,HIGH,True,False,64.8,This_Week,Weekly,253,Yes,0.523,325.4,69.0,B,4.7,77.2,0.735
TDMS01630,BDC-VLS,BDC,VLS,47.39,Western Railway,Ahmedabad,CORR_007,TRD_CIRCUIT_BREAKER_TRIP_F1630,TRACTION_POWER_EQUIPMENT,Circuit Breaker Trip,Critical,Manual_Inspection,26.068691,72.177347,16-04-2026,10-09-2026,10-09-2026,11-09-2026,4.64,4.82,20,29.4,19-11-2025,90,4,2126.3,232.9,52.9,17.8,Rainy,Faulty,53,28,HIGH,False,False,43.1,Immediate,Weekly,289,No,0.792,169.8,78.6,A,4.64,89.6,0.752
TDMS01631,ZU-FDCQ,ZU,FDCQ,2.26,Northern Railway,Lucknow,CORR_002,TRD_TRANSFORMER_FAILURE_F1631,TRACTION_SUBSTATION_TRANSFORMER,Transformer Failure,High,Sensor_Alert,27.790016,82.724856,27-05-2026,12-09-2026,12-09-2026,14-09-2026,3.86,4.05,40,11.9,11-02-2026,90,2,2104.6,198.0,47.1,22.4,Clear,Overheated,40,30,HIGH,True,False,67.9,This_Week,Weekly,243,Yes,0.406,496.6,65.3,B,3.86,69.2,0.87
TDMS01632,JA-NGDXC,JA,NGDXC,14.62,Southern Railway,Chennai,CORR_007,TRD_LINE_BREAKAGE_F1632,OHE_CONTACT_LINE,Line Breakage,Medium,Visual_Patrol,13.467485,81.634399,10-10-2025,08-09-2026,09-09-2026,12-09-2026,3.87,3.4,60,20.0,05-05-2026,90,4,2253.9,239.0,54.0,10.2,Thunderstorm,Normal,53,13,HIGH,True,False,54.8,This_Month,Monthly,204,No,0.183,682.1,54.0,B,3.87,59.6,0.777
TDMS01633,XOYQC-VLRA,XOYQC,VLRA,87.75,South Central Railway,Vijayawada,CORR_001,TRD_TRANSFORMER_FAILURE_F1633,TRACTION_SUBSTATION_TRANSFORMER,Transformer Failure,High,Manual_Inspection,17.53625,81.95403,27-06-2026,05-09-2026,06-09-2026,08-09-2026,4.42,3.97,40,5.1,01-02-2026,90,1,2179.4,221.6,53.3,25.0,Thunderstorm,Overheated,61,22,HIGH,False,False,33.4,This_Week,Weekly,238,No,0.43,398.5,69.2,B,4.42,76.4,0.701
TDMS01634,ARJ-GZNV,ARJ,GZNV,87.47,South Central Railway,Vijayawada,CORR_008,TRD_LINE_BREAKAGE_F1634,OHE_CONTACT_LINE,Line Breakage,Medium,Visual_Patrol,17.479292,81.55883,19-02-2026,13-09-2026,14-09-2026,17-09-2026,3.98,3.53,60,29.5,05-05-2026,180,2,2203.9,212.7,54.2,26.8,Windstorm,Normal,58,24,LOW,False,False,17.6,This_Month,Monthly,212,No,0.181,663.3,40.2,C,3.98,62.5,0.745
TDMS01635,BRJI-IC,BRJI,IC,46.68,Northern Railway,Lucknow,CORR_009,TRD_CIRCUIT_BREAKER_TRIP_F1635,TRACTION_POWER_EQUIPMENT,Circuit Breaker Trip,Medium,Thermal_Drone,28.296468,81.715762,01-12-2025,04-09-2026,05-09-2026,08-09-2026,4.96,4.72,60,5.8,07-06-2026,365,0,2255.9,245.5,46.3,14.7,Rainy,Normal,68,10,MEDIUM,False,True,44.6,This_Month,Monthly,283,No,0.108,732.0,45.8,C,4.96,59.5,0.689
TDMS01636,VBD-JAZ,VBD,JAZ,92.47,Northern Railway,Lucknow,CORR_004,TRD_VOLTAGE_FLUCTUATION_F1636,TRACTION_POWER_EQUIPMENT,Voltage Fluctuation,Critical,Sensor_Alert,32.597987,85.958292,28-02-2026,04-09-2026,05-09-2026,06-09-2026,5.54,4.83,20,1.8,26-03-2026,180,0,1841.8,209.3,49.2,28.4,Rainy,Faulty,74,5,MEDIUM,False,False,56.1,Immediate,Weekly,290,No,0.617,308.6,75.4,A,5.54,90.0,0.769
TDMS01637,EWJ-KG,EWJ,KG,33.97,Southern Railway,Chennai,CORR_012,TRD_TRANSFORMER_FAILURE_F1637,TRACTION_SUBSTATION_TRANSFORMER,Transformer Failure,Critical,Visual_Patrol,12.847568,83.003996,22-08-2026,11-09-2026,12-09-2026,13-09-2026,5.04,4.92,8,19.5,03-01-2026,180,0,2059.5,204.4,50.8,23.6,Snowy,Faulty,30,13,HIGH,False,False,39.8,Immediate,Weekly,295,No,0.634,367.2,74.8,B,5.04,88.9,0.698
TDMS01638,KGZF-EL,KGZF,EL,59.76,Northern Railway,Ferozpur,CORR_003,TRD_CONTACT_WIRE_WEAR_F1638,OHE_CONTACT_LINE,Contact Wire Wear,Critical,Visual_Patrol,33.701977,75.767677,14-07-2025,06-09-2026,07-09-2026,08-09-2026,4.84,4.42,20,2.9,30-11-2025,180,1,2147.3,244.4,48.6,12.3,Thunderstorm,Faulty,40,5,MEDIUM,False,False,48.5,Immediate,Weekly,265,No,0.669,177.0,78.3,A,4.84,94.2,0.706
TDMS01639,II-DM,II,DM,62.9,Northern Railway,Ambala,CORR_001,TRD_VOLTAGE_FLUCTUATION_F1639,TRACTION_POWER_EQUIPMENT,Voltage Fluctuation,Medium,Sensor_Alert,33.121192,76.752752,16-12-2025,16-09-2026,17-09-2026,20-09-2026,4.19,3.82,60,1.8,19-11-2025,90,1,1918.2,240.8,53.8,28.9,Thunderstorm,Normal,72,29,MEDIUM,False,False,19.7,This_Month,Monthly,229,No,0.257,629.2,48.5,C,4.19,59.5,0.748
TDMS01640,TN-KEFB,TN,KEFB,72.5,Northern Railway,Moradabad,CORR_009,TRD_LINE_BREAKAGE_F1640,OHE_CONTACT_LINE,Line Breakage,Critical,Manual_Inspection,32.342146,83.393228,03-10-2025,07-09-2026,08-09-2026,09-09-2026,4.81,4.65,20,20.6,17-04-2026,365,5,1937.7,243.6,53.2,27.9,Snowy,Faulty,29,9,LOW,True,False,62.3,Immediate,Weekly,279,Yes,0.767,222.3,73.4,B,4.81,97.8,0.671
TDMS01641,OF-AQMYS,OF,AQMYS,55.12,South Eastern Railway,Chakradharpur,CORR_004,TRD_CONTACT_WIRE_WEAR_F1641,OHE_CONTACT_LINE,Contact Wire Wear,Critical,Manual_Inspection,20.770295,83.642435,04-04-2026,11-09-2026,11-09-2026,12-09-2026,3.93,4.6,20,21.9,10-02-2026,180,3,1997.4,188.4,51.0,16.1,Rainy,Faulty,31,6,HIGH,True,True,81.0,Immediate,Weekly,276,Yes,0.715,180.7,76.1,A,3.93,88.0,0.727
TDMS01642,WE-CDBA,WE,CDBA,91.03,Central Railway,Nagpur,CORR_010,TRD_OIL_LEAKAGE_F1642,TRACTION_SUBSTATION_TRANSFORMER,Oil Leakage,Critical,Thermal_Drone,23.739293,78.122549,24-04-2026,10-09-2026,11-09-2026,12-09-2026,5.28,5.13,20,7.2,16-02-2026,90,1,1861.6,234.1,54.5,12.7,Rainy,Faulty,44,17,MEDIUM,False,False,40.6,Immediate,Weekly,308,No,0.785,216.6,82.8,A,5.28,99.5,0.782
TDMS01643,QZRYT-VDDSD,QZRYT,VDDSD,95.89,Western Railway,Ratlam,CORR_003,TRD_LINE_BREAKAGE_F1643,OHE_CONTACT_LINE,Line Breakage,Critical,Manual_Inspection,23.80247,77.617976,05-07-2025,06-09-2026,06-09-2026,07-09-2026,4.66,4.78,20,22.1,25-01-2026,180,4,2093.4,216.9,45.7,24.0,Thunderstorm,Faulty,53,14,HIGH,False,False,38.3,Immediate,Weekly,287,No,0.745,137.4,84.7,A,4.66,99.6,0.822
TDMS01644,WI-HYVOL,WI,HYVOL,35.79,Eastern Railway,Sealdah,CORR_007,TRD_OIL_LEAKAGE_F1644,TRACTION_SUBSTATION_TRANSFORMER,Oil Leakage,Medium,Visual_Patrol,18.303004,88.690488,20-09-2025,12-09-2026,12-09-2026,15-09-2026,4.19,4.33,60,12.7,28-11-2025,90,2,1855.7,238.3,51.7,11.1,Snowy,Normal,49,21,HIGH,False,False,11.2,This_Month,Monthly,260,No,0.22,568.2,45.8,C,4.19,55.4,0.717
TDMS01645,QMGY-PVWY,QMGY,PVWY,66.86,Western Railway,Mumbai Central,CORR_007,TRD_SAGGING_F1645,OHE_CONTACT_LINE,Sagging,Critical,Thermal_Drone,18.997088,70.11541,11-12-2025,05-09-2026,06-09-2026,07-09-2026,6.44,5.8,20,24.9,10-05-2026,180,4,1862.8,195.4,54.7,26.2,Snowy,Faulty,43,11,MEDIUM,True,False,60.4,Immediate,Weekly,348,Yes,0.705,184.9,79.4,A,6.44,99.2,0.82
TDMS01646,SY-UZTZU,SY,UZTZU,20.94,Eastern Railway,Sealdah,CORR_011,TRD_CONTACT_WIRE_WEAR_F1646,OHE_CONTACT_LINE,Contact Wire Wear,High,Manual_Inspection,18.115874,88.751877,12-12-2025,07-09-2026,08-09-2026,10-09-2026,4.68,4.57,40,10.3,06-04-2026,90,1,1876.8,189.9,54.6,16.6,Clear,Overheated,36,17,HIGH,True,False,61.6,This_Week,Weekly,274,Yes,0.479,501.1,64.6,B,4.68,80.3,0.66
TDMS01647,ECSLX-HSMT,ECSLX,HSMT,113.97,Southern Railway,Tiruchirapalli,CORR_001,TRD_CIRCUIT_BREAKER_TRIP_F1647,TRACTION_POWER_EQUIPMENT,Circuit Breaker Trip,Critical,Visual_Patrol,10.675173,78.824898,14-11-2025,05-09-2026,06-09-2026,07-09-2026,6.45,6.0,20,14.2,21-12-2025,90,2,1911.3,227.0,49.9,29.2,Rainy,Faulty,60,21,HIGH,False,False,42.9,Immediate,Weekly,360,No,0.635,324.0,75.5,A,6.45,91.3,0.764
TDMS01648,IYPTW-UC,IYPTW,UC,12.18,South Central Railway,Guntakal,CORR_009,TRD_LINE_BREAKAGE_F1648,OHE_CONTACT_LINE,Line Breakage,Medium,Manual_Inspection,13.720177,73.712435,17-10-2025,04-09-2026,04-09-2026,07-09-2026,3.56,3.93,60,13.6,27-12-2025,180,0,1846.5,187.0,52.3,14.4,Rainy,Normal,34,27,HIGH,True,False,47.1,This_Month,Monthly,236,No,0.128,718.9,53.2,B,3.56,58.1,0.655
TDMS01649,OYX-UJGCN,OYX,UJGCN,117.43,Northern Railway,Moradabad,CORR_002,TRD_TRANSFORMER_FAILURE_F1649,TRACTION_SUBSTATION_TRANSFORMER,Transformer Failure,High,Sensor_Alert,26.687158,78.22763,28-07-2025,07-09-2026,08-09-2026,10-09-2026,5.04,4.52,40,16.9,28-08-2026,365,3,2244.2,213.6,45.7,18.0,Clear,Overheated,59,18,HIGH,True,False,64.3,This_Week,Weekly,271,Yes,0.434,417.9,67.7,B,5.04,80.3,0.702
TDMS01650,QDVC-CXKA,QDVC,CXKA,114.61,Northern Railway,Lucknow,CORR_011,TRD_INSULATION_FAULT_F1650,TRACTION_SUBSTATION_TRANSFORMER,Insulation Fault,High,Visual_Patrol,27.1096,82.906989,10-07-2025,05-09-2026,05-09-2026,07-09-2026,4.01,4.08,40,27.1,18-10-2025,90,1,2275.0,244.2,46.4,27.3,Thunderstorm,Overheated,55,14,HIGH,False,False,38.4,This_Week,Weekly,245,No,0.439,496.2,63.4,B,4.01,74.2,0.56
TDMS01651,YLFA-RSEV,YLFA,RSEV,32.96,Northern Railway,Moradabad,CORR_001,TRD_SAGGING_F1651,OHE_CONTACT_LINE,Sagging,Medium,Visual_Patrol,28.034825,78.944597,07-04-2026,08-09-2026,09-09-2026,12-09-2026,3.56,3.33,60,20.7,01-09-2025,365,2,2054.0,196.0,47.1,21.5,Thunderstorm,Normal,20,6,HIGH,False,False,21.3,This_Month,Monthly,200,No,0.329,532.2,58.3,B,3.56,67.8,0.645
TDMS01652,MPT-PLYU,MPT,PLYU,74.34,Southern Railway,Tiruchirapalli,CORR_005,TRD_INSULATION_FAULT_F1652,TRACTION_SUBSTATION_TRANSFORMER,Insulation Fault,Medium,Manual_Inspection,10.762852,81.006458,05-05-2026,05-09-2026,06-09-2026,09-09-2026,4.51,3.97,60,27.9,23-01-2026,90,4,1953.6,243.6,51.1,17.5,Rainy,Normal,51,8,LOW,True,False,50.6,This_Month,Monthly,238,No,0.254,608.7,48.7,C,4.51,62.3,0.736
TDMS01653,RYDX-DYB,RYDX,DYB,50.52,Western Railway,Ahmedabad,CORR_005,TRD_TRANSFORMER_FAILURE_F1653,TRACTION_SUBSTATION_TRANSFORMER,Transformer Failure,High,Sensor_Alert,26.374513,72.319379,09-02-2026,11-09-2026,12-09-2026,14-09-2026,4.85,4.35,40,22.5,30-06-2026,180,3,2289.3,219.7,53.6,17.7,Rainy,Overheated,60,25,HIGH,False,False,19.0,This_Week,Weekly,261,No,0.463,425.2,66.0,B,4.85,76.0,0.906
TDMS01654,PT-VFFQ,PT,VFFQ,101.18,Central Railway,Bhusawal,CORR_010,TRD_TRANSFORMER_FAILURE_F1654,TRACTION_SUBSTATION_TRANSFORMER,Transformer Failure,High,Manual_Inspection,20.968905,75.657301,30-07-2025,11-09-2026,11-09-2026,13-09-2026,4.87,5.23,40,12.0,19-04-2026,365,3,1881.2,229.4,51.6,22.8,Rainy,Overheated,25,17,HIGH,False,False,38.5,This_Week,Weekly,314,No,0.447,414.0,66.3,B,4.87,72.8,0.673
TDMS01655,LYE-ZLNK,LYE,ZLNK,104.37,Western Railway,Ratlam,CORR_010,TRD_LINE_BREAKAGE_F1655,OHE_CONTACT_LINE,Line Breakage,Critical,Sensor_Alert,22.774422,76.917891,13-01-2026,10-09-2026,10-09-2026,11-09-2026,5.23,6.0,20,6.2,11-03-2026,365,1,2000.0,195.5,52.4,10.6,Rainy,Faulty,47,19,HIGH,False,False,50.3,Immediate,Weekly,360,No,0.742,226.7,81.1,A,5.23,92.3,0.686
TDMS01656,ZZR-AXEWF,ZZR,AXEWF,24.23,Western Railway,Ahmedabad,CORR_002,TRD_LINE_BREAKAGE_F1656,OHE_CONTACT_LINE,Line Breakage,Critical,Sensor_Alert,27.666498,70.109942,27-12-2025,16-09-2026,17-09-2026,18-09-2026,5.3,4.72,20,25.3,09-08-2026,365,3,1852.5,249.7,52.6,16.9,Thunderstorm,Faulty,47,14,HIGH,False,False,43.7,Immediate,Weekly,283,No,0.726,249.7,79.9,A,5.3,90.1,0.749
TDMS01657,CUS-BXN,CUS,BXN,52.84,Southern Railway,Palakkad,CORR_009,TRD_OVERHEATING_F1657,TRACTION_POWER_EQUIPMENT,Overheating,High,Sensor_Alert,10.12446,76.387703,24-07-2026,03-09-2026,03-09-2026,05-09-2026,4.14,4.15,30,10.3,22-09-2025,180,1,2209.5,228.8,49.1,29.8,Windstorm,Overheated,30,21,MEDIUM,False,False,39.5,This_Month,Monthly,249,No,0.357,527.6,57.2,B,4.14,71.9,0.78
TDMS01658,DIAI-OIGBH,DIAI,OIGBH,26.33,Southern Railway,Chennai,CORR_006,TRD_VOLTAGE_FLUCTUATION_F1658,TRACTION_POWER_EQUIPMENT,Voltage Fluctuation,High,Sensor_Alert,11.293301,86.753259,22-03-2026,08-09-2026,08-09-2026,10-09-2026,3.99,4.68,40,17.6,21-11-2025,180,1,2115.0,207.8,53.2,16.7,Rainy,Overheated,63,5,HIGH,False,False,26.5,This_Week,Weekly,281,No,0.38,531.0,63.6,B,3.99,75.9,0.691
TDMS01659,LQ-PW,LQ,PW,4.42,South Central Railway,Guntakal,CORR_010,TRD_LINE_BREAKAGE_F1659,OHE_CONTACT_LINE,Line Breakage,Critical,Sensor_Alert,13.62695,77.531804,10-06-2026,05-09-2026,05-09-2026,06-09-2026,5.6,5.65,20,5.2,11-08-2026,180,2,2002.9,206.7,46.2,23.6,Thunderstorm,Faulty,72,30,MEDIUM,True,False,66.1,Immediate,Weekly,339,Yes,0.687,200.7,74.0,B,5.6,89.4,0.785
TDMS01660,HVMGJ-ILTJ,HVMGJ,ILTJ,21.06,Western Railway,Ratlam,CORR_001,TRD_OVERHEATING_F1660,TRACTION_POWER_EQUIPMENT,Overheating,High,Sensor_Alert,22.958509,77.213694,16-09-2025,13-09-2026,14-09-2026,16-09-2026,5.29,4.7,40,12.3,27-02-2026,365,1,2252.4,248.7,46.5,25.5,Rainy,Overheated,41,10,HIGH,True,False,53.3,This_Week,Weekly,282,No,0.43,460.8,66.8,B,5.29,70.4,0.654
TDMS01661,UH-YSL,UH,YSL,16.5,Central Railway,Nagpur,CORR_001,TRD_OVERHEATING_F1661,TRACTION_POWER_EQUIPMENT,Overheating,Critical,Sensor_Alert,21.929655,79.881245,18-12-2025,15-09-2026,15-09-2026,16-09-2026,3.98,4.63,20,27.8,06-07-2026,180,2,1908.6,229.3,49.2,11.5,Clear,Faulty,51,18,MEDIUM,False,False,40.5,Immediate,Weekly,278,No,0.662,266.4,75.7,A,3.98,92.0,0.784
TDMS01662,MZU-UO,MZU,UO,79.18,Eastern Railway,Malda,CORR_006,TRD_OIL_LEAKAGE_F1662,TRACTION_SUBSTATION_TRANSFORMER,Oil Leakage,High,Manual_Inspection,27.618631,85.219212,26-12-2025,04-09-2026,04-09-2026,06-09-2026,4.73,5.2,40,27.7,08-10-2025,180,1,1935.0,220.1,51.6,28.2,Clear,Overheated,63,5,MEDIUM,False,False,35.5,This_Month,Monthly,312,No,0.417,467.5,59.2,B,4.73,71.6,0.693
TDMS01663,CFOFM-PW,CFOFM,PW,87.79,Western Railway,Rajkot,CORR_010,TRD_INSULATION_FAULT_F1663,TRACTION_SUBSTATION_TRANSFORMER,Insulation Fault,High,Manual_Inspection,19.608038,70.082669,09-06-2026,06-09-2026,06-09-2026,08-09-2026,4.06,4.75,40,25.6,09-11-2025,180,2,2206.2,234.2,46.5,25.8,Rainy,Overheated,76,20,HIGH,False,False,39.4,This_Week,Weekly,285,No,0.418,487.9,66.0,B,4.06,75.2,0.743
TDMS01664,UTK-JIEI,UTK,JIEI,75.18,Southern Railway,Chennai,CORR_010,TRD_OIL_LEAKAGE_F1664,TRACTION_SUBSTATION_TRANSFORMER,Oil Leakage,Critical,Visual_Patrol,10.136284,88.600597,10-05-2026,16-09-2026,16-09-2026,17-09-2026,4.19,4.27,20,26.4,06-06-2026,365,4,2212.8,190.0,51.6,14.1,Thunderstorm,Faulty,80,24,HIGH,False,False,57.5,Immediate,Weekly,256,No,0.78,118.0,83.1,A,4.19,88.1,0.664
TDMS01665,DACS-SKPP,DACS,SKPP,8.38,South Central Railway,Vijayawada,CORR_001,TRD_VOLTAGE_FLUCTUATION_F1665,TRACTION_POWER_EQUIPMENT,Voltage Fluctuation,Medium,Thermal_Drone,14.197715,87.484722,17-11-2025,09-09-2026,09-09-2026,12-09-2026,3.85,4.17,60,23.2,20-04-2026,365,2,2137.5,221.6,52.9,19.4,Rainy,Normal,78,7,HIGH,True,False,46.2,This_Month,Monthly,250,No,0.122,715.6,51.1,B,3.85,51.8,0.771
TDMS01666,MT-AZISW,MT,AZISW,36.21,Southern Railway,Chennai,CORR_004,TRD_LINE_BREAKAGE_F1666,OHE_CONTACT_LINE,Line Breakage,High,Sensor_Alert,12.969243,80.101694,16-08-2025,04-09-2026,05-09-2026,07-09-2026,5.12,4.55,40,10.0,11-08-2026,90,0,2259.2,227.0,52.4,24.1,Thunderstorm,Overheated,55,8,HIGH,True,False,68.6,This_Week,Weekly,273,Yes,0.456,429.8,65.2,B,5.12,78.5,0.724
TDMS01667,LP-ZRD,LP,ZRD,116.51,South Eastern Railway,Chakradharpur,CORR_005,TRD_TRANSFORMER_FAILURE_F1667,TRACTION_SUBSTATION_TRANSFORMER,Transformer Failure,High,Manual_Inspection,20.599999,83.288034,14-07-2026,13-09-2026,14-09-2026,16-09-2026,5.32,4.72,40,22.8,21-08-2026,180,2,1824.3,218.0,48.7,28.7,Windstorm,Overheated,42,20,HIGH,False,False,38.5,This_Week,Weekly,283,No,0.347,551.6,62.5,B,5.32,74.2,0.771
TDMS01668,NWTXA-IEUL,NWTXA,IEUL,84.81,Central Railway,Bhusawal,CORR_004,TRD_SAGGING_F1668,OHE_CONTACT_LINE,Sagging,Medium,Sensor_Alert,19.959215,75.034265,27-02-2026,05-09-2026,06-09-2026,09-09-2026,4.06,3.77,60,12.8,13-12-2025,365,3,2076.7,201.2,46.0,19.2,Snowy,Normal,70,18,HIGH,False,True,41.5,This_Month,Monthly,226,No,0.23,555.8,52.7,B,4.06,56.8,0.759
TDMS01669,EUGCF-IZCDK,EUGCF,IZCDK,5.38,Northern Railway,Moradabad,CORR_012,TRD_TRANSFORMER_FAILURE_F1669,TRACTION_SUBSTATION_TRANSFORMER,Transformer Failure,High,Visual_Patrol,31.79676,81.908503,04-08-2026,11-09-2026,11-09-2026,13-09-2026,3.6,4.12,19,14.4,16-06-2026,365,1,2151.3,190.2,47.8,22.1,Rainy,Overheated,70,24,HIGH,True,True,68.0,This_Month,Monthly,247,Yes,0.385,464.2,57.1,B,3.6,64.7,0.619
TDMS01670,KXRPL-MY,KXRPL,MY,115.08,South Central Railway,Nanded,CORR_012,TRD_OVERHEATING_F1670,TRACTION_POWER_EQUIPMENT,Overheating,Medium,Thermal_Drone,19.833491,77.129904,26-06-2026,06-09-2026,06-09-2026,09-09-2026,3.54,3.92,48,10.5,17-06-2026,180,3,2113.7,236.8,53.3,19.2,Clear,Normal,50,18,HIGH,False,False,23.1,This_Month,Monthly,235,No,0.201,600.5,49.5,C,3.54,62.7,0.788
TDMS01671,WDVFT-WPLQ,WDVFT,WPLQ,90.79,South Central Railway,Guntakal,CORR_004,TRD_VOLTAGE_FLUCTUATION_F1671,TRACTION_POWER_EQUIPMENT,Voltage Fluctuation,Medium,Manual_Inspection,13.657626,74.365638,24-06-2026,08-09-2026,09-09-2026,12-09-2026,3.72,3.43,50,14.7,02-10-2025,365,3,1917.1,235.8,45.2,21.2,Windstorm,Normal,29,21,LOW,True,False,61.3,This_Month,Monthly,206,Yes,0.339,552.0,44.4,C,3.72,61.1,0.679
TDMS01672,AU-WNXBX,AU,WNXBX,11.85,Western Railway,Rajkot,CORR_009,TRD_TRANSFORMER_FAILURE_F1672,TRACTION_SUBSTATION_TRANSFORMER,Transformer Failure,Medium,Manual_Inspection,20.885156,71.059841,26-01-2026,12-09-2026,13-09-2026,16-09-2026,3.49,3.4,60,19.2,19-09-2025,180,1,2066.1,209.3,45.9,11.2,Rainy,Normal,24,6,MEDIUM,False,False,32.5,This_Month,Monthly,204,No,0.112,784.0,42.4,C,3.49,63.0,0.634
TDMS01673,YJARR-LRCDK,YJARR,LRCDK,57.65,Southern Railway,Palakkad,CORR_009,TRD_TRANSFORMER_FAILURE_F1673,TRACTION_SUBSTATION_TRANSFORMER,Transformer Failure,Medium,Visual_Patrol,12.007918,73.121781,01-07-2025,06-09-2026,06-09-2026,09-09-2026,3.2,3.48,60,22.4,24-02-2026,365,4,2133.9,199.5,52.9,12.8,Snowy,Normal,77,25,MEDIUM,True,False,60.1,This_Month,Monthly,209,Yes,0.264,631.0,55.0,B,3.2,64.0,0.642
TDMS01674,CKVKS-QB,CKVKS,QB,40.04,Northern Railway,Moradabad,CORR_006,TRD_OVERHEATING_F1674,TRACTION_POWER_EQUIPMENT,Overheating,Critical,Sensor_Alert,32.750784,83.023655,26-07-2026,16-09-2026,16-09-2026,17-09-2026,4.18,4.7,20,18.4,06-05-2026,365,2,2112.6,230.8,52.5,29.0,Rainy,Faulty,44,10,MEDIUM,False,False,34.1,Immediate,Weekly,282,No,0.709,220.2,78.8,A,4.18,86.7,0.728
TDMS01675,UXM-GZOG,UXM,GZOG,87.96,Southern Railway,Chennai,CORR_006,TRD_TRANSFORMER_FAILURE_F1675,TRACTION_SUBSTATION_TRANSFORMER,Transformer Failure,High,Manual_Inspection,10.155728,87.83504,24-04-2026,13-09-2026,13-09-2026,15-09-2026,5.22,5.28,40,16.9,27-09-2025,365,2,2001.9,193.6,48.2,11.1,Windstorm,Overheated,77,17,HIGH,False,False,46.4,This_Week,Weekly,317,No,0.516,332.0,68.1,B,5.22,83.6,0.618
TDMS01676,RI-CY,RI,CY,16.62,Southern Railway,Palakkad,CORR_009,TRD_OIL_LEAKAGE_F1676,TRACTION_SUBSTATION_TRANSFORMER,Oil Leakage,High,Sensor_Alert,11.621987,70.984983,10-03-2026,16-09-2026,17-09-2026,19-09-2026,4.86,4.5,40,4.0,17-02-2026,90,1,1851.4,244.1,46.5,27.8,Clear,Overheated,32,15,HIGH,False,False,36.8,This_Week,Weekly,270,No,0.455,470.6,68.4,B,4.86,81.3,0.71
