Defect_ID,Section_ID,Station1,Station2,Chainage_KM,Zone,Division,Latitude,Longitude,Asset_Type,Defect_Type,Severity_Level,Detection_Method,Reported_Date,Date_to_Start_work,Date_to_End_work,Work_Due_Date,Work_Overall_Duration,Work_Duration_Per_Day,Overdue_Days,Asset_Age_Years,Last_Maintenance_Date,Maintenance_Frequency_Days,Historical_Failure_Count,Section_Traffic_Density,Passenger_vs_Goods_Ratio,Available_Block_Window_Hours,Corridor_Criticality,Upcoming_Special_Traffic,Overlapping_SNT_Request,Overlapping_TD_Request,Joint_Block_Feasibility_Score,Task_Urgency_Tier,Planning_Horizon,Recommended_Block_Duration_Hours,Joint_Block_Recommendation,Priority_Score,Predicted_Resolution_Time_Hours,Risk_If_Delayed,Confidence_Score
DEF02202,DHD-MGN,DHD,MGN,9.5,South Eastern Railway,Chakradharpur,21.336342,85.15973,Point & Crossing,Worn Point Blade,Critical,UFD,19-01-2026,11-09-2026,11-09-2026,12-09-2026,5.4,6.3,223,24.2,19-08-2026,60,3,19,0.69,8.08,Trunk,True,False,False,0.25,Immediate,Weekly,6.3,No,82.9,5.4,79.1,0.9
DEF02203,KTHU-PTK,KTHU,PTK,2.02,Eastern Railway,Malda,26.342602,87.108254,Ballast,Ballast Degradation,Low,Manual Patrol,01-11-2025,11-09-2026,11-09-2026,16-09-2026,5.3,6.0,246,13.6,18-07-2026,90,2,2,0.57,16.9,Branch,True,True,False,0.56,Immediate,Weekly,6.0,No,38.1,5.3,40.4,0.85
DEF02204,BUI-GCT,BUI,GCT,39.72,South Central Railway,Vijayawada,16.602153,81.55542,Sleeper,Sleeper Displacement,Medium,Manual Patrol,01-12-2025,07-09-2026,07-09-2026,10-09-2026,4.6,5.5,241,17.9,09-08-2026,60,1,10,0.83,8.7,Trunk,False,False,False,0.13,Immediate,Weekly,5.5,No,50.7,4.6,56.5,0.97
DEF02205,KDQ-SRNT,KDQ,SRNT,6.35,South Central Railway,Vijayawada,17.70948,81.224715,Bridge,Bearing Wear,Medium,TRC Survey,24-10-2025,10-09-2026,10-09-2026,13-09-2026,11.4,12.8,284,40.5,22-06-2026,90,5,13,0.78,6.92,Trunk,True,False,False,0.26,Immediate,Weekly,12.8,No,59.9,11.4,58.3,0.81
DEF02206,CVJ-NIU,CVJ,NIU,4.52,Western Railway,Ratlam,23.812941,76.426879,Sleeper,Cracked/Broken Sleeper,Low,UFD,11-05-2026,03-09-2026,03-09-2026,08-09-2026,2.8,3.9,59,21.3,06-01-2026,180,3,5,0.76,10.72,Trunk,True,False,False,0.17,Immediate,Weekly,3.9,No,44.8,2.8,43.4,0.82
DEF02207,MOR-MKA,MOR,MKA,6.63,Central Railway,Bhusawal,20.14549,75.003791,Ballast,Insufficient Ballast Cushion,Medium,Manual Patrol,10-06-2026,05-09-2026,05-09-2026,08-09-2026,9.0,9.7,61,18.2,18-10-2025,365,2,14,0.81,8.93,Trunk,False,False,False,0.39,Immediate,Weekly,9.7,No,54.1,9.0,56.8,0.83
DEF02208,VDE-NLS,VDE,NLS,3.87,South Eastern Railway,Chakradharpur,21.868556,83.837829,Sleeper,Cracked/Broken Sleeper,Low,Manual Patrol,08-04-2026,11-09-2026,11-09-2026,16-09-2026,2.2,3.6,71,19.1,17-08-2026,180,1,8,0.85,10.72,Trunk,False,True,False,0.56,Immediate,Weekly,3.6,No,45.4,2.2,48.6,0.85
DEF02209,MGLE-GALE,MGLE,GALE,7.2,Central Railway,Nagpur,22.163311,80.774264,Level Crossing,Loose/Cracked Fish Plate,Medium,Manual Patrol,22-04-2026,09-09-2026,09-09-2026,12-09-2026,4.5,5.9,110,3.5,16-07-2026,60,0,9,0.82,5.57,Trunk,False,False,True,0.98,Immediate,Weekly,5.9,Yes,43.7,4.5,43.1,0.77
DEF02210,AVP-KDRI,AVP,KDRI,0.87,South Central Railway,Vijayawada,15.087103,82.103687,Ballast,Insufficient Ballast Cushion,High,TRC Survey,17-03-2026,04-09-2026,04-09-2026,06-09-2026,9.0,10.3,157,28.3,27-07-2026,30,1,4,0.62,12.33,Trunk,True,True,False,0.67,Immediate,Weekly,10.3,Yes,64.0,9.0,66.3,0.97
DEF02211,PKRH-SMKR,PKRH,SMKR,0.68,Southern Railway,Chennai,13.787183,83.484433,Bridge,Bearing Wear,High,TRC Survey,28-07-2026,06-09-2026,06-09-2026,08-09-2026,13.3,13.8,28,42.1,16-08-2026,60,4,2,0.71,14.72,Branch,False,True,False,0.84,This Week,Weekly,13.8,Yes,57.7,13.3,49.4,0.86
DEF02212,GDP-BSM,GDP,BSM,0.18,Southern Railway,Palakkad,9.616022,75.688713,Rail,Corrugation,High,TRC Survey,23-04-2026,05-09-2026,05-09-2026,07-09-2026,7.2,8.3,123,31.4,28-06-2026,90,5,3,0.77,9.18,Branch,False,False,False,0.33,Immediate,Weekly,8.3,No,59.0,7.2,64.7,0.79
DEF02213,GY-GTL,GY,GTL,24.88,Central Railway,Solapur,17.87594,76.26265,Sleeper,Sleeper Displacement,Low,TRC Survey,30-08-2025,03-09-2026,03-09-2026,08-09-2026,2.0,3.1,310,20.8,30-04-2026,90,4,25,0.71,2.75,Trunk,False,True,True,0.93,Immediate,Weekly,3.1,Yes,43.1,2.0,50.9,0.72
DEF02214,BAHL-HRSB,BAHL,HRSB,6.46,South Central Railway,Secunderabad,18.614552,79.876608,Rail,Rail Wear,Low,TRC Survey,20-11-2025,13-09-2026,13-09-2026,18-09-2026,4.8,5.6,205,1.2,25-08-2026,30,1,10,0.61,11.5,Trunk,True,False,False,0.21,Immediate,Weekly,5.6,No,43.0,4.8,52.5,0.94
DEF02215,PSV-STNR,PSV,STNR,5.32,South Eastern Railway,Kharagpur,17.4675,86.875512,Ballast,Ballast Degradation,Low,TRC Survey,08-01-2026,07-09-2026,07-09-2026,12-09-2026,4.7,5.7,125,30.2,06-04-2026,180,2,4,0.62,10.23,Trunk,True,False,False,0.3,Immediate,Weekly,5.7,No,45.6,4.7,49.2,0.84
DEF02216,RPUR-BUP,RPUR,BUP,0.08,Western Railway,Mumbai Central,19.082677,72.34005,Level Crossing,Loose/Cracked Fish Plate,Medium,Manual Patrol,14-01-2026,08-09-2026,08-09-2026,11-09-2026,3.7,4.9,194,27.6,18-05-2026,60,3,7,0.75,7.65,Trunk,False,False,False,0.09,Immediate,Weekly,4.9,No,53.3,3.7,57.3,0.93
DEF02217,KAWR-AT,KAWR,AT,7.24,Central Railway,Bhusawal,21.07881,76.183098,Level Crossing,Loose/Cracked Fish Plate,Medium,TRC Survey,04-06-2026,13-09-2026,13-09-2026,16-09-2026,2.6,3.3,53,20.5,03-06-2026,90,4,4,0.79,9.65,Trunk,False,False,False,0.39,Immediate,Weekly,3.3,No,51.8,2.6,47.6,0.94
DEF02218,BWI-MLPR,BWI,MLPR,9.17,South Eastern Railway,Chakradharpur,20.318882,82.914038,Rail,Rail Fracture,Medium,Manual Patrol,26-03-2026,09-09-2026,09-09-2026,12-09-2026,6.3,7.2,128,12.1,15-05-2026,180,3,3,0.76,16.3,Branch,False,False,False,0.21,Immediate,Weekly,7.2,No,45.8,6.3,50.0,0.72
DEF02219,SHSK-MHMB,SHSK,MHMB,4.93,Southern Railway,Chennai,13.555831,79.304586,Sleeper,Cracked/Broken Sleeper,High,Manual Patrol,13-01-2026,10-09-2026,10-09-2026,12-09-2026,5.8,7.0,216,36.3,09-07-2026,90,2,2,0.6,13.02,Branch,False,False,False,0.36,Immediate,Weekly,7.0,No,63.9,5.8,63.1,0.77
DEF02220,BCH-MKC,BCH,MKC,18.05,South Eastern Railway,Kharagpur,17.037401,86.077903,Sleeper,Sleeper Displacement,Low,Manual Patrol,07-08-2025,06-09-2026,06-09-2026,11-09-2026,4.2,5.3,301,44.8,08-07-2026,60,2,10,0.59,7.73,Trunk,False,False,False,0.36,Immediate,Weekly,5.3,No,42.3,4.2,37.9,0.73
DEF02221,DTF-GOS,DTF,GOS,1.03,Northern Railway,Delhi,27.240115,77.711637,Bridge,Bearing Wear,Medium,UFD,29-09-2025,06-09-2026,06-09-2026,09-09-2026,13.2,14.4,299,22.9,28-07-2026,60,1,3,0.82,14.3,Branch,False,True,True,0.99,Immediate,Weekly,14.4,Yes,49.8,13.2,40.9,0.9
DEF02222,WCN-KAVM,WCN,KAVM,1.65,South Central Railway,Guntakal,15.242813,76.430147,Rail,Internal Flaw (UFD),Medium,UFD,26-09-2025,08-09-2026,08-09-2026,11-09-2026,7.6,8.4,308,15.5,31-08-2026,180,0,40,0.89,4.1,Trunk,False,False,False,0.21,Immediate,Weekly,8.4,No,51.2,7.6,56.6,0.95
DEF02223,GAJ-PHA,GAJ,PHA,5.7,South Eastern Railway,Ranchi,26.583738,84.714062,Rail,Weld Defect,Low,TRC Survey,25-10-2025,09-09-2026,09-09-2026,14-09-2026,2.6,3.6,210,28.8,28-07-2026,365,2,6,0.61,11.48,Trunk,False,False,False,0.35,Immediate,Weekly,3.6,No,46.2,2.6,50.4,0.73
DEF02224,VDE-NLR,VDE,NLR,6.31,Eastern Railway,Malda,26.82451,86.364857,Rail,Corrugation,High,TRC Survey,09-08-2026,04-09-2026,04-09-2026,06-09-2026,7.3,8.5,11,27.4,14-08-2026,60,1,2,0.56,12.88,Branch,False,False,False,0.18,This Week,Weekly,8.5,No,37.4,7.3,32.3,0.75
DEF02225,STR-PUNE,STR,PUNE,88.32,South Central Railway,Vijayawada,17.718716,81.307338,Level Crossing,Missing/Loose Fastener,High,TRC Survey,21-08-2026,06-09-2026,06-09-2026,08-09-2026,4.3,5.5,4,2.0,22-07-2026,30,0,16,0.89,9.33,Trunk,False,True,False,0.91,This Week,Weekly,5.5,Yes,32.6,4.3,28.0,0.89
DEF02226,BRPK-BBT,BRPK,BBT,1.04,Central Railway,Nagpur,20.32436,82.698789,Bridge,Bearing Wear,Medium,UFD,08-01-2026,04-09-2026,05-09-2026,08-09-2026,10.9,10.5,202,15.3,21-05-2026,90,4,67,0.65,4.5,Trunk,False,False,False,0.28,Immediate,Weekly,10.5,No,60.2,10.9,63.0,0.89
DEF02227,BTY-KNJ,BTY,KNJ,10.82,Central Railway,Nagpur,21.653385,77.945956,Bridge,Deck Slab Crack,Medium,UFD,01-05-2026,03-09-2026,03-09-2026,06-09-2026,11.0,12.0,88,13.9,03-07-2026,90,0,3,0.83,13.4,Branch,True,True,True,0.71,Immediate,Weekly,12.0,Yes,40.7,11.0,46.3,0.82
DEF02228,MDGR-BRND,MDGR,BRND,1.24,Southern Railway,Chennai,11.808852,85.299766,Level Crossing,Missing/Loose Fastener,Critical,TRC Survey,10-07-2026,02-09-2026,02-09-2026,03-09-2026,4.6,5.8,51,19.8,18-01-2026,365,1,5,0.65,6.75,Trunk,False,True,False,0.78,Immediate,Weekly,5.8,Yes,72.4,4.6,69.3,0.9
DEF02229,KRE-BEAS,KRE,BEAS,20.12,Southern Railway,Palakkad,10.84755,75.855609,Level Crossing,Loose/Cracked Fish Plate,Low,TRC Survey,12-01-2026,03-09-2026,03-09-2026,08-09-2026,2.3,2.9,181,5.0,28-06-2026,90,0,4,0.59,13.42,Trunk,True,True,False,0.77,Immediate,Weekly,2.9,Yes,37.8,2.3,43.8,0.94
DEF02230,GGA-EKC,GGA,EKC,2.59,South Central Railway,Nanded,19.442273,78.01149,Ballast,Insufficient Ballast Cushion,Medium,UFD,25-12-2025,07-09-2026,07-09-2026,10-09-2026,9.8,10.9,218,4.2,01-06-2026,180,0,12,0.88,4.97,Trunk,False,True,False,0.5,Immediate,Weekly,10.9,No,42.5,9.8,42.9,0.83
DEF02231,PPC-MUUA,PPC,MUUA,0.11,South Central Railway,Vijayawada,15.911937,84.659658,Bridge,Deck Slab Crack,Medium,TRC Survey,02-03-2026,03-09-2026,03-09-2026,06-09-2026,11.4,12.1,142,36.1,19-05-2026,180,4,7,0.55,7.48,Trunk,False,False,False,0.28,Immediate,Weekly,12.1,No,59.0,11.4,68.8,0.88
DEF02232,DG-TPJ,DG,TPJ,47.76,South Eastern Railway,Chakradharpur,18.743787,84.676843,Level Crossing,Loose/Cracked Fish Plate,Medium,Manual Patrol,14-03-2026,08-09-2026,08-09-2026,11-09-2026,3.1,4.2,128,6.8,02-07-2026,30,2,21,0.72,6.47,Trunk,False,False,False,0.13,Immediate,Weekly,4.2,No,49.0,3.1,46.6,0.92
DEF02233,ANMD-LAE,ANMD,LAE,6.72,Central Railway,Nagpur,19.372258,80.724579,Bridge,Deck Slab Crack,High,Manual Patrol,13-12-2025,05-09-2026,05-09-2026,07-09-2026,15.7,16.7,257,44.2,06-04-2026,180,5,3,0.83,15.03,Branch,False,False,True,0.94,Immediate,Weekly,16.7,Yes,67.9,15.7,61.9,0.92
DEF02234,TOU-PAVP,TOU,PAVP,3.89,Central Railway,Bhusawal,21.78838,76.217453,Level Crossing,Missing/Loose Fastener,Medium,TRC Survey,28-10-2025,06-09-2026,06-09-2026,09-09-2026,3.0,4.0,285,16.5,15-07-2026,30,2,5,0.73,9.88,Trunk,True,False,True,0.91,Immediate,Weekly,4.0,Yes,53.6,3.0,58.4,0.72
DEF02235,JJT-KIU,JJT,KIU,0.36,Central Railway,Pune,17.22508,74.513096,Point & Crossing,Crossing Wear,Low,Manual Patrol,26-06-2026,02-09-2026,02-09-2026,07-09-2026,1.5,2.1,0,35.6,18-06-2026,30,4,7,0.89,10.68,Trunk,True,False,False,0.16,Programmed,Monthly,2.1,No,22.0,1.5,18.1,0.89
DEF02236,SVN-SLGH,SVN,SLGH,5.64,Eastern Railway,Malda,27.162269,85.692494,Bridge,Bearing Wear,Low,Manual Patrol,16-04-2026,05-09-2026,05-09-2026,10-09-2026,8.7,9.7,60,19.6,13-03-2026,180,2,5,0.55,9.3,Trunk,False,True,False,0.71,Immediate,Weekly,9.7,Yes,42.7,8.7,44.6,0.71
DEF02237,TAR-CHCR,TAR,CHCR,5.57,South Central Railway,Vijayawada,14.6962,85.034903,Bridge,Deck Slab Crack,Medium,TRC Survey,25-03-2026,02-09-2026,02-09-2026,05-09-2026,13.7,14.7,127,12.7,23-06-2026,30,1,6,0.64,9.72,Trunk,False,False,False,0.18,Immediate,Weekly,14.7,No,45.7,13.7,46.2,0.8
DEF02238,FUT-KOO,FUT,KOO,8.35,South Eastern Railway,Chakradharpur,21.374535,83.10483,Ballast,Insufficient Ballast Cushion,High,Manual Patrol,05-12-2025,09-09-2026,09-09-2026,11-09-2026,9.7,10.7,258,39.4,06-08-2026,60,3,24,0.73,6.0,Trunk,True,False,False,0.3,Immediate,Weekly,10.7,No,75.4,9.7,68.4,0.93
DEF02239,AJE-BHUJ,AJE,BHUJ,15.48,South Central Railway,Vijayawada,18.105996,80.270659,Ballast,Ballast Degradation,Medium,TRC Survey,21-02-2026,06-09-2026,06-09-2026,09-09-2026,8.5,9.0,152,33.6,05-07-2026,90,3,5,0.7,16.08,Trunk,True,True,False,0.76,Immediate,Weekly,9.0,Yes,59.8,8.5,67.7,0.72
DEF02240,TMQ-VPT,TMQ,VPT,5.59,Southern Railway,Chennai,13.023802,81.138788,Level Crossing,Loose/Cracked Fish Plate,High,Manual Patrol,05-06-2026,12-09-2026,12-09-2026,14-09-2026,4.4,5.7,79,27.0,09-04-2026,180,2,5,0.64,8.72,Trunk,False,True,False,0.51,Immediate,Weekly,5.7,No,68.2,4.4,70.1,0.76
DEF02241,SLY-KNNT,SLY,KNNT,2.71,South Central Railway,Vijayawada,16.771843,84.253427,Point & Crossing,Crossing Wear,Low,TRC Survey,16-06-2026,02-09-2026,02-09-2026,07-09-2026,4.7,6.1,0,29.8,09-08-2026,90,4,4,0.69,14.0,Trunk,False,True,False,0.6,Programmed,Monthly,6.1,Yes,22.8,4.7,22.0,0.88
DEF02242,MMR-LS,MMR,LS,0.51,Southern Railway,Palakkad,9.300961,74.375289,Sleeper,Sleeper Displacement,Low,Manual Patrol,06-02-2026,06-09-2026,06-09-2026,11-09-2026,3.2,3.9,131,29.1,11-08-2026,90,3,10,0.6,5.75,Trunk,False,False,False,0.02,Immediate,Weekly,3.9,No,50.8,3.2,55.6,0.75
DEF02243,PAR-TEO,PAR,TEO,7.79,Central Railway,Nagpur,23.980529,79.210042,Point & Crossing,Crossing Wear,High,Manual Patrol,16-02-2026,08-09-2026,08-09-2026,10-09-2026,7.3,8.2,190,27.3,09-08-2026,60,1,2,0.69,13.92,Branch,True,True,True,0.74,Immediate,Weekly,8.2,Yes,59.6,7.3,66.3,0.82
DEF02244,BY-SNRD,BY,SNRD,1.76,Southern Railway,Madurai,9.98862,78.460799,Sleeper,Sleeper Displacement,High,UFD,21-06-2026,14-09-2026,14-09-2026,16-09-2026,5.8,7.1,61,17.8,13-07-2026,90,0,172,0.66,3.3,Trunk,False,False,False,0.33,Immediate,Weekly,7.1,No,74.2,5.8,66.3,0.77
DEF02245,JAQ-CLX,JAQ,CLX,0.55,South Eastern Railway,Kharagpur,18.494029,86.4933,Point & Crossing,Worn Point Blade,Medium,TRC Survey,14-09-2025,13-09-2026,13-09-2026,16-09-2026,3.5,4.1,330,2.2,20-08-2026,30,0,7,0.8,8.55,Trunk,False,False,False,0.1,Immediate,Weekly,4.1,No,41.7,3.5,41.5,0.79
DEF02246,CGA-FLR,CGA,FLR,1.96,Northern Railway,Delhi,28.183033,76.242734,Rail,Weld Defect,Medium,UFD,22-08-2025,12-09-2026,12-09-2026,15-09-2026,7.1,8.4,347,44.1,01-08-2026,60,7,53,0.68,2.4,Trunk,False,False,False,0.13,Immediate,Weekly,8.4,No,66.1,7.1,61.5,0.94
DEF02247,BSL-BAU,BSL,BAU,42.85,Southern Railway,Chennai,14.330068,83.180226,Rail,Corrugation,Low,TRC Survey,02-02-2026,08-09-2026,08-09-2026,13-09-2026,5.3,5.9,96,40.7,02-05-2026,90,6,17,0.73,4.58,Trunk,True,True,False,0.63,Immediate,Weekly,5.9,Yes,51.4,5.3,50.2,0.98
DEF02248,KLGM-KKPM,KLGM,KKPM,8.37,South Central Railway,Guntur,15.99682,79.679632,Sleeper,Sleeper Displacement,Low,UFD,16-10-2025,11-09-2026,11-09-2026,16-09-2026,4.2,4.7,229,33.0,31-10-2025,365,4,3,0.74,13.33,Branch,False,False,True,0.72,Immediate,Weekly,4.7,Yes,43.8,4.2,53.9,0.7
DEF02249,PIGT-PGA,PIGT,PGA,4.41,South Eastern Railway,Chakradharpur,20.760437,85.275814,Bridge,Bearing Wear,Medium,TRC Survey,08-12-2025,11-09-2026,11-09-2026,14-09-2026,12.4,13.2,222,4.2,28-08-2026,180,0,5,0.73,12.9,Trunk,False,True,False,0.65,Immediate,Weekly,13.2,Yes,43.8,12.4,38.4,0.95
DEF02250,SZM-SNP,SZM,SNP,12.91,South Eastern Railway,Chakradharpur,22.100511,84.323964,Ballast,Ballast Degradation,Medium,TRC Survey,29-07-2025,05-09-2026,05-09-2026,08-09-2026,7.1,7.8,366,40.2,17-08-2026,90,3,7,0.89,10.95,Trunk,False,False,False,0.19,Immediate,Weekly,7.8,No,52.2,7.1,52.8,0.71
DEF02251,JP-KKU,JP,KKU,4.07,Southern Railway,Palakkad,12.155579,73.799617,Point & Crossing,Worn Point Blade,Low,UFD,18-07-2026,14-09-2026,14-09-2026,19-09-2026,4.1,5.4,0,43.1,24-06-2026,90,3,6,0.85,10.25,Trunk,False,True,False,0.56,Programmed,Monthly,5.4,No,28.4,4.1,25.4,0.93
DEF02252,JBO-BCB,JBO,BCB,0.29,South Central Railway,Guntakal,14.417364,73.299029,Bridge,Deck Slab Crack,High,TRC Survey,11-12-2025,02-09-2026,02-09-2026,04-09-2026,15.7,17.1,250,15.1,09-06-2026,90,1,5,0.59,13.82,Trunk,False,False,True,0.76,Immediate,Weekly,17.1,Yes,61.6,15.7,61.9,0.97
DEF02253,TIK-GXG,TIK,GXG,6.36,Central Railway,Bhusawal,21.145386,74.314973,Level Crossing,Missing/Loose Fastener,Low,Manual Patrol,06-05-2026,02-09-2026,02-09-2026,07-09-2026,3.5,4.3,38,9.4,28-08-2026,60,0,4,0.69,10.17,Trunk,False,False,False,0.21,Immediate,Weekly,4.3,No,29.9,3.5,36.0,0.73
DEF02254,MANK-HNA,MANK,HNA,6.28,Southern Railway,Chennai,13.547128,84.765781,Level Crossing,Missing/Loose Fastener,Medium,Manual Patrol,04-02-2026,05-09-2026,05-09-2026,08-09-2026,5.1,5.6,169,7.7,29-04-2026,365,0,2,0.62,14.62,Branch,False,False,False,0.12,Immediate,Weekly,5.6,No,41.5,5.1,47.0,0.73
DEF02255,DLPT-MZZ,DLPT,MZZ,1.01,Southern Railway,Chennai,13.583927,79.117621,Ballast,Ballast Degradation,High,Manual Patrol,19-05-2026,09-09-2026,09-09-2026,11-09-2026,9.0,9.5,98,19.8,01-06-2026,90,2,5,0.73,9.45,Trunk,False,False,True,0.68,Immediate,Weekly,9.5,Yes,68.3,9.0,69.4,0.73
DEF02256,ASO-ATG,ASO,ATG,4.39,Western Railway,Mumbai Central,20.301299,73.042042,Ballast,Ballast Degradation,Medium,UFD,19-08-2026,05-09-2026,05-09-2026,08-09-2026,7.6,8.3,0,11.0,28-05-2026,60,0,19,0.63,4.05,Trunk,False,True,False,0.69,This Month,Monthly,8.3,Yes,22.8,7.6,17.3,0.88
DEF02257,MLYA-NKL,MLYA,NKL,0.78,South Central Railway,Vijayawada,14.865286,85.76263,Ballast,Ballast Degradation,Critical,Manual Patrol,09-08-2026,06-09-2026,06-09-2026,07-09-2026,10.8,10.98,19,41.8,15-07-2026,180,5,33,0.62,4.98,Trunk,False,False,True,0.88,Immediate,Weekly,10.98,Yes,68.6,10.8,56.5,0.89
DEF02258,DTL-NPRD,DTL,NPRD,4.93,South Central Railway,Guntakal,15.615363,76.227861,Level Crossing,Missing/Loose Fastener,Critical,UFD,22-10-2025,10-09-2026,10-09-2026,11-09-2026,3.6,4.9,310,38.2,08-01-2026,180,1,4,0.77,10.77,Trunk,True,True,False,0.91,Immediate,Weekly,4.9,Yes,78.9,3.6,81.3,0.83
DEF02259,PRY-KSTA,PRY,KSTA,0.99,South Central Railway,Guntur,15.486316,80.784316,Level Crossing,Loose/Cracked Fish Plate,Medium,Manual Patrol,03-07-2026,09-09-2026,09-09-2026,12-09-2026,1.9,3.1,38,41.0,11-06-2026,90,5,6,0.89,10.83,Trunk,False,True,False,0.58,Immediate,Weekly,3.1,No,53.5,1.9,48.7,0.98
DEF02260,DPUR-BWIP,DPUR,BWIP,5.73,South Central Railway,Nanded,18.543492,78.188368,Bridge,Deck Slab Crack,High,Manual Patrol,01-05-2026,06-09-2026,06-09-2026,08-09-2026,12.7,13.2,110,41.5,24-07-2026,30,3,3,0.67,10.05,Branch,False,True,False,0.62,Immediate,Weekly,13.2,Yes,69.3,12.7,72.7,0.71
DEF02261,BKRD-MFZ,BKRD,MFZ,3.28,South Central Railway,Nanded,18.812916,76.935268,Point & Crossing,Crossing Wear,Critical,Manual Patrol,05-08-2025,11-09-2026,11-09-2026,12-09-2026,5.8,6.9,388,43.6,19-07-2026,180,5,5,0.78,15.58,Trunk,False,False,True,1.0,Immediate,Weekly,6.9,Yes,85.0,5.8,77.4,0.85
DEF02262,LEK-KTKD,LEK,KTKD,7.73,South Central Railway,Vijayawada,14.978523,86.791605,Rail,Corrugation,Low,TRC Survey,23-12-2025,13-09-2026,13-09-2026,18-09-2026,6.8,7.3,176,6.7,07-06-2026,180,1,2,0.57,14.08,Branch,False,False,False,0.34,Immediate,Weekly,7.3,No,31.1,6.8,36.9,0.75
DEF02263,ITR-KAV,ITR,KAV,1.0,South Eastern Railway,Kharagpur,18.845351,87.561105,Sleeper,Cracked/Broken Sleeper,High,TRC Survey,29-03-2026,06-09-2026,06-09-2026,08-09-2026,6.3,7.5,150,4.6,13-01-2026,365,0,9,0.79,8.63,Trunk,False,False,False,0.21,Immediate,Weekly,7.5,No,56.9,6.3,54.9,0.98
DEF02264,BOD-RTM,BOD,RTM,8.69,Central Railway,Nagpur,22.958498,78.805951,Point & Crossing,Worn Point Blade,Medium,TRC Survey,08-04-2026,13-09-2026,13-09-2026,16-09-2026,4.8,5.8,108,1.1,10-06-2026,90,1,7,0.71,11.07,Trunk,False,False,False,0.18,Immediate,Weekly,5.8,No,46.0,4.8,53.0,0.89
DEF02265,POF-AMS,POF,AMS,4.93,South Central Railway,Guntakal,14.219555,75.249909,Point & Crossing,Worn Point Blade,Critical,Manual Patrol,22-07-2026,09-09-2026,09-09-2026,10-09-2026,8.2,8.8,39,40.4,07-08-2026,90,4,14,0.77,6.08,Trunk,False,False,False,0.19,Immediate,Weekly,8.8,No,75.3,8.2,69.4,0.88
DEF02266,VTP-SEJ,VTP,SEJ,2.14,Central Railway,Bhusawal,20.883141,74.666974,Level Crossing,Loose/Cracked Fish Plate,Medium,TRC Survey,01-03-2026,12-09-2026,12-09-2026,15-09-2026,3.3,4.4,155,31.9,07-04-2026,90,4,5,0.67,11.93,Trunk,False,False,False,0.07,Immediate,Weekly,4.4,No,58.6,3.3,64.2,0.96
DEF02267,AGL-UNK,AGL,UNK,2.84,South Eastern Railway,Chakradharpur,21.530048,85.881755,Bridge,Girder Corrosion,Medium,TRC Survey,15-02-2026,02-09-2026,02-09-2026,05-09-2026,10.5,11.5,163,26.3,20-05-2026,90,6,4,0.66,10.57,Trunk,False,False,False,0.08,Immediate,Weekly,11.5,No,51.0,10.5,55.0,0.75
DEF02268,ALJN-DAQ,ALJN,DAQ,6.33,Southern Railway,Tiruchirapalli,8.931313,80.725195,Bridge,Deck Slab Crack,High,Manual Patrol,30-07-2026,07-09-2026,07-09-2026,09-09-2026,14.8,15.17,25,4.3,24-08-2026,60,0,4,0.55,9.17,Trunk,True,False,True,0.82,This Week,Weekly,15.17,Yes,44.7,14.8,46.9,0.77
DEF02269,SNKL-RJPM,SNKL,RJPM,26.83,South Central Railway,Vijayawada,16.635244,83.641148,Bridge,Girder Corrosion,Low,TRC Survey,03-10-2025,13-09-2026,13-09-2026,18-09-2026,8.8,9.4,266,29.9,07-05-2026,60,6,5,0.68,12.75,Trunk,True,True,False,0.81,Immediate,Weekly,9.4,Yes,48.1,8.8,48.8,0.9
DEF02270,UPA-HMZ,UPA,HMZ,1.56,South Central Railway,Vijayawada,18.49782,81.698147,Level Crossing,Loose/Cracked Fish Plate,High,Manual Patrol,30-08-2026,02-09-2026,02-09-2026,04-09-2026,2.3,3.0,0,33.7,28-06-2026,90,4,115,0.71,4.52,Trunk,True,False,False,0.15,This Week,Weekly,3.0,No,50.7,2.3,41.4,0.91
DEF02271,DTO-BRWD,DTO,BRWD,22.9,South Eastern Railway,Ranchi,26.446444,84.720488,Sleeper,Sleeper Displacement,Critical,TRC Survey,09-11-2025,02-09-2026,02-09-2026,03-09-2026,6.8,7.8,294,4.8,28-07-2026,90,1,9,0.64,8.08,Trunk,True,False,False,0.08,Immediate,Weekly,7.8,No,71.5,6.8,68.9,0.71
DEF02272,VI-CBU,VI,CBU,0.57,South Central Railway,Vijayawada,18.008613,84.153234,Bridge,Girder Corrosion,High,TRC Survey,09-08-2026,08-09-2026,08-09-2026,10-09-2026,13.5,14.3,13,31.9,04-11-2025,365,1,6,0.83,10.0,Trunk,False,False,False,0.32,This Week,Weekly,14.3,No,50.5,13.5,40.9,0.99
DEF02273,GRP-BWN,GRP,BWN,1.21,Western Railway,Ratlam,23.226714,77.231747,Ballast,Insufficient Ballast Cushion,High,UFD,07-08-2026,02-09-2026,03-09-2026,05-09-2026,9.9,9.52,16,33.1,01-06-2026,60,5,48,0.71,3.52,Trunk,True,False,True,0.93,This Week,Weekly,9.52,Yes,57.3,9.9,47.6,0.78
